0xc51d990dcf1afb87c02fddf8153cc58ca54a6471,1079786081330225320000000
0x64d2ca741867b254a4801eae76fadf8f9b33a207,21833274564497155890610
0x6590fe557d19aed8e732348a8f3d9b1d76c70ef1,12808854411171664789158
0x4c4e6f13fb5e3f70c3760262a03e317982691d10,2911103275266287452081
0x63c6c3951dd340c8f6dadf7e978ee54e26aaac90,1551706812533552269229
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,3727979159683267126022
0xe264fc430fa8448f70bfd5e3090be1e2af603d0b,49072639382424478952232
0x52189cb1cb6c071c85ca236c19b3d1835c7fd283,21833274564497155890610
0x8cc7f9aae4350a3bc2da04f874b6570492eee7e8,21833274564497155890610
0x77b0a526e1a7a7e93e21a8cfd2fde547b9d76656,8005534006982290493224
0x56dc6cb2464c2d999c7eed7349589395c56ce860,7277758188165718630203
0x0cd4c117d6a7cb6037f44eb8b6e1946bf99080ea,693570355332192985458377
0xbeb06c76b3c7bad2a093979df3f718c6ef5186cd,7233363863217907746559
0x7a696a5e7b3dc74b15293843e70448777546915f,7277758188165718630203
0xab82eb35929a340bdcfa2b34ea690399dff9422a,824091818407434730000000
0x8758008218890b9a4b9a100511e21fb27b8e14e3,58222065505325749041627
0x5d57de9d13b06d5eae8081e773ae4c00871bec67,21833274564497155890610
0xf5735b1fe08433d52b15d02405a2c809cbc78acd,10916637282248577945305
0x7a8e26892c366c207db440ad9f28936063a4127f,18194395470414296575508
0x107ddaeb966f4a2ce0bb6cdf5b842fb14058ab5e,800553400698229049322366
0x367aa5f88d3ce20807fe4f6c76d6dbbb2b27e971,109238825779380369023553
0x56a0522b912d5e5e5b7d4ce2b2d4bf2c23f3fe28,7277758188165718630203
0xd5e6faf05d877de6f068d8851122c2768f238e50,2911103275266287452081
0xaa884c81b7b5f4b675e2e041826394e8f0b16bbe,181943954704142965755083
0x3833f8dbdbd6bdcb6a883ff209b869148965b364,36388790940828593151017
0x6c64a9a1743a407676d837d82edc59b1712a6461,7277758188165718630203
0xd3d8079fb6d21408f55755859c6207c36c9a6568,5398930406651126580270
0x6e2d06b3dc255356a248e190e973ee3bf00d91a2,3638879094082859315102
0x128c0b73a7e91519031864a2bffb0dd445b39880,72777581881657186302033
0xb2abba20bc2de779a7eb08823d6e9c0e705ad79c,20414111717804840757720
0x08d15c6e79e1d1e61bbfec7f1f7cda1acfdd1421,109090232916321189704741
0xfdff8db2525269a1aabc970cc6cd1feb6fc80b42,291110327526628745208
0xf8f808b2de76a4f239564b1e54dca40b71c458ef,25472153658580015205712
0x024bc7ec319930e647b94721bba9a5854ed99544,4733274681093482579681
0x2cf387003d091f41157dc9b00b74dd3078a46225,727775818816571863020
0x75468eb58413434fc82b01ac2fef656cfad7a6e3,82409181840743473000000
0x9ff81c02413636f26d37b784012b2d3fb56bd333,7277758188165718630203
0x703cb938ac48042be31a0cdd4d164cc0604bfe17,12444966501763378857648
0x37b1d2073dadb5f3f429bf08d8522f699e0062b1,7277758188165718630203
0xafe2673fd67e780defe15fc7a4e55aafb2eb2f58,36388790940828593151017
0x7e40fe92478078e0bccd696dd5c8f8fc131304d1,278297369928348025562774
0x23622f7aefd7d6cd0a12b4cea428856c65acf5ad,29111032752662874520813
0x5e3310cdd919d7943c51a2d184db2c0721df0a23,7277758188165718630203
0xcea60616e0603b659dfefaf95c83648270a34e33,42334335864536743503018
0x38ba34cd273d102f43323947c2674d3ecbc5cd56,7277758188165718630203
0x2b215b36f7acad88ec80cc134ed46e55f18f0c91,1455551637633143726041
0x32c2e520b901ec8f6d22d5a1eebec6c3747f2ecd,2183327456449715589061
0xd801d3c39e8feeb856b0a96b0a3cc9a4c06d6a0d,7277758188165718630203
0xa7bc53ab1b50bcf496430835da3da1917e2d7d53,21833274564497155890610
0x97f1e0819841c0fb9c954007673416d51ff85bd8,7277758188165718630203
0x21a1eed274de46f72677c5f960685c04e643fd3a,7277758188165718630203
0x6cb5bd9f92d81469a3a233992105028c102d53d6,1825480086337607204014
0x86f0f2c5500420cc751af409b3a8a24bc5ddfe45,5458318641124288972652
0x3d43a765cafad4605dce3d64603d6ddbd6445c33,58222065505325749041627
0xa20ad2f8ad42831e9dc82c05715bcaaec84f9abb,109166372822485779453050
0x5f257d2d8d12db64574a5548e16f9f10dc0aa5a7,10916637282248577945305
0x2dd3cc47ffe45fcdd930cb75bec684bcc658342f,21833274564497155890610
0x361fa18e0320e94a3db20912f24de8be76aa0e49,3638879094082859315102
0xa51def128529ebc7ca1ae47bee1018460c2337b8,18194395470414296575508
0x9c0fd81983de6bc1603b371fbc1a6d1cfdf30264,36388790940828593151017
0x041adacb02aa6195caafc073ff7b40c5f551ea20,3638879094082859315102
0xc6f29c0f81ffe77f051ad7c34a312ef44923966a,1455551637633143726041
0xf520e43e414c8bb57582521f50db8e9bd9364056,7277758188165718630203
0x98920660b90a7041a484d8232baed5fb3c193a26,7681629882727041374896
0xe89815359a018d17326a54e8fce831321eb21bab,1601106801396458098645
0x3d1bd8b08c45ff6d41424de1577afd8bf4962c6e,25472153658580015205712
0xd96dbbfa891e587fe96fcc30e4dbcc6aa225170e,8733309825798862356244
0xbf83b4e19a164912fcc1921a098ac3b743348cfe,8733309825798862356244
0x22ebeb835d95924d993edec7a3fd6995ae843b25,12372188919881721671345
0xe121fe7868969d5cdcaf8dab89848ea2b0c65dd4,7423313351929033002807
0x7025fe5275828b45b97d3b950d65666dcdb9fc95,3493323930319544942498
0x64b1d0cfabd1a067ec3bb8cf55ddbd6fd60822d9,9461085644615434219264
0xc74fb5d822340dbf8a13e5ea2eec28ffd06b68e7,37113357268284183932121
0xcbbf8ad3d65332a00937639403008e044e1d609c,29111032752662874520813
0xb5a3b54dd4ab9635505f86cee7d9ef49515d90ad,14555516376331437260407
0x433ea9357473085748fa2d74a9d15629d9b7f0f1,7277758188165718630203
0x132f5010d709dd0f21cd13271efd9f94b383052c,54583186411242889726525
